"species","compound_name","Station 1","Station 2","Station 4","Station 6","Station 7","Station 8","Station 9","Station 10","Station 11"
"PE","PE 40:3",2324280.08796102,12261174.1772075,28003038.6066341,7566965.72709146,7556827.51076004,41653502.7440893,1530236.66925608,15477810.799613,9645472.35962507
"PE","PE 40:4 +1O",2948273.9368952,5760822.89075263,6761097.4654234,6839306.2759721,2152025.49443409,112373710.609233,6663647.82658894,2569320.62590767,1692701.03478019
"PE","PE 40:4 +2O",2630811.98041034,10710591.0507358,18377503.817531,1467052.91225202,4623984.75059909,12120681.4143122,446753.372908929,7598188.04778048,7401524.49444282
"PE","PE 40:4 +3O",1596508.01905907,2754613.28848469,4519239.63170792,594086.548360834,1643057.1995584,3407740.16881854,214051.569710179,1670671.45902581,2160782.25847034
"PE","PE 40:5",5454695.03904759,26555156.2311382,32127853.5475925,8070718.73078468,7187063.78395876,416483512.469022,1703133.97089716,29831639.5112429,16805169.9410047
"PE","PE 40:5 +2O",4985616.46722455,9066588.56588891,18255400.1553969,16041886.0173446,4176084.84817808,5946149.42711418,4617326.60032399,1331250.20516668,4310701.64408248
"PE","PE 40:6 +2O",668987.785920959,2783173.65320222,3262569.8362629,2449235.22846574,1889980.61064198,15121288.5840011,941635.162408952,2354935.13143436,2393150.40018988
"PE","PE 40:7 +2O",774180.975930439,0,32353.2929315956,0,33637042.5732863,22831824.3960999,0,153880784.579941,68229.9542971
"PE","PE 40:8 +1O",587246.501528459,417273.292311853,1133003.91420753,1152748.36411499,384400.925050573,744168.419948077,409621.618860048,2468647.1957669,8327175.6990175
"PE","PE 40:9 +1O",3212380.94654624,12716007.8643974,15921482.462511,2586670.60287636,1110261.47273258,20653457.1693366,728570.835964663,3498407.30906812,9842092.39486505
"PE","PE 42:1",1177364.96275475,1594768.73250858,5372469.47906365,5152090.12881476,304797.846586955,34199.1868082641,1689114.75955514,397926.164844546,1989791.07520763
"PE","PE 42:10 +1O",2345067.54628915,7718129.48750371,8036230.825092,3312620.39924927,1425544.5326527,59223632.4662173,1959915.86225576,5097797.50363088,6280856.84797922
"PE","PE 42:11",28293079.5100026,144185016.900409,191394625.513294,111373183.054004,48933515.2267852,339737892.247305,54818432.0646227,114689922.148251,89171564.927778
"PE","PE 42:11 +2O",586856.942408627,1418543.02193533,2947867.88403178,1918816.09479987,1018502.14966417,959140.285465697,94089.5115508019,649610.622808423,1565196.85185072
"PE","PE 42:2",1747964.40480184,2527722.5540049,5388707.44799191,5125066.76321576,524113.250553655,60247.6239717569,2110741.93996254,855567.255356984,1772998.19829158
"PE","PE 42:5 +4O",1284537.25083274,3753488.26987442,2445123.42357161,584945.050855675,1417914.49487999,9277122.41198218,352020.114149383,2314166.04562993,2384400.96758373
"PE","PE 42:6",27276274.0667277,74933915.2535253,83363075.7900656,50748686.9896991,12593817.1612955,272186275.970051,27030183.4231637,65082842.322036,70104486.1906181
"PE","PE 42:6 +2O",2421421.8527128,4354019.24113309,8499576.03600236,10443364.4919208,1549817.40270493,6124024.50872153,3853267.51065878,819805.441431234,4162752.27090045
"PE","PE 42:7 +1O",741554.847437999,3751166.24935382,694870.71432636,0,2049154.87166279,27957818.0931005,0,7140622.51566653,1527929.03041303
"PE","PE 42:8",3034083.37136821,11178246.2064669,11248747.4073826,4658745.59048889,1477649.00938234,27984705.0091575,4094330.17071639,7206982.93664404,9103751.85307316
"PE","PE 42:8 +1O",2416056.94555754,14503030.5178528,12489221.766849,1239735.37832613,5862055.94622507,4736137.49560418,343571.220569086,6743069.40379323,10387977.5177241
"PE","PE 42:9 +1O",4235270.44599806,12121606.2352611,11659691.7208144,5446345.68410227,2218504.53507352,41884324.3878669,2540833.26204656,14604044.4837176,52246961.207772
"PE","PE 44:10",9286648.90290421,45158156.9061681,50885235.8117729,5855607.00520928,5978573.71402053,264865810.295912,3394815.87498994,47408748.8987891,26235451.221799
"PE","PE 44:11 +1O",3230034.43821818,7051017.910537,3596038.26337577,3323841.47578627,6792630.09336069,8851409.7302388,2472423.5364846,3163231.37364027,3541395.37723717
"PE","PE 44:12",33067846.5092544,111344688.969125,148460274.082607,106956142.795923,26043807.0320151,107033961.632927,39369877.6312337,59387660.1557865,57507356.1392106
"PE","PE 44:12 +2O",804553.507252011,3172747.553714,4476676.60137012,1713752.05407664,6536936.35371245,3923675.78328275,1953950.25311767,6270824.84391002,1687966.70064315
"PE","PE 44:5",1319898.69516385,4599803.64900986,5436082.48554527,3034163.98937287,2507115.32389254,108722912.88429,449935.171752917,6939026.49294523,1967242.69023577
"PE","PE 44:5 +1O",400239.916763466,3099030.64739289,2900430.64919297,2429125.67649044,2055742.04801962,2883533.62157004,675101.578288523,2576789.07632147,1843579.93182186
"PE","PE 44:6",1635823.33147091,6265286.764051,7648858.88294128,2964194.71207021,5274994.1639011,31918928.2565385,901144.567200931,8175580.83229407,2915388.49382157
"PE","PE 44:7",2502819.60452272,5586614.92399803,8048655.11880246,6549063.99868747,1045187.43552561,34855006.5741103,4022456.29304546,6560282.18811557,5191892.4941601
"PE","PE 44:7 +2O",6046261.57291151,8914642.69165692,25852419.4848369,48506437.1594707,9702051.10629689,2216792.66004706,16999749.8512078,3199824.52587804,5338248.10041087
"PE","PE 44:8",10445575.8964054,57035439.4996832,49249581.8233691,9706345.33519342,4669842.66076883,61032409.4741833,4262297.89445525,17253239.3131046,15868330.6926135
"PE","PE 44:9",2353469.57418303,7110902.12323946,9384032.78198245,5063079.34643909,1146427.8634849,32534397.8689877,2690499.97179804,6065050.0325331,6146899.50206651
"PE","PE 46:3 +3O",2701477.27853758,3912500.99545689,3080454.72917426,5471300.01541684,391989.269724148,786317.070853809,2139698.93652509,3863561.91850881,4891017.80427262
"PE","PE 46:4 +3O",1432736.72892439,1944994.28597316,1465385.50842011,5082349.39007342,83203.9902147537,369716.809804443,1130080.96880307,1326190.33272942,2782088.75641206
"PE","PE 46:5 +2O",1160797.61616055,5199627.73790632,4681374.26978188,3797586.88743044,2941352.34324253,4275859.76334732,1425390.4993931,3877108.89695432,3341343.43525806
"PE","PE 46:6",3455652.83220677,15100805.8195784,5588900.07202671,864080.988906932,0,97964678.9804196,111996.596810761,17245471.9310578,14973212.1906974
"PE","PE 46:7",1694749.69034883,12504260.2402667,10978315.8497081,1078213.87316499,42766.1334893689,481198305.646799,407239.765226879,2859153.16482485,3499017.99877461
"PE","PE 48:0 +1O",11543406.0721857,23861122.6929332,32108448.0115996,7340157.87017284,19120611.39056,73613386.4616795,5076602.2814192,50489248.4035369,15647885.8084961
"PE","PE 48:1 +3O",86292.9813812669,3474799.08741574,4587539.50294404,1022116.48304397,1727371.99448702,2254145.74228673,1306869.62362395,6390187.94584413,8988857.32654496
"PE","PE 48:2 +3O",2037340.46217368,5562895.9473042,7170514.57815447,1904696.79000135,1077902.70499011,2892644.90591658,593826.281895134,6536755.70139707,6592027.12325488
"PE","PE 48:3 +3O",518433.826042924,3703710.72569972,6496407.56334788,289790.456611518,1040558.8295337,2385564.23727361,722206.35718773,2709207.74367913,3352833.40146108
"PE","PE 50:0 +1O",3620052.88826187,7447911.72187936,12038473.0514298,2335355.56053029,9303435.44715229,24729288.5562523,1646541.64504514,16293207.0182682,5829616.17845476
"PE","PE 50:1 +1O",11493848.8911792,29315245.4426392,41389350.5603867,6031081.27888522,20206776.5881754,90493351.3905445,5049069.63909396,70043667.3321102,17305325.0045847
"PE","PE 50:3 +3O",4615812.8360711,16685690.153773,41389914.517671,5465453.60209254,8460321.41044254,21678286.3042072,768957.56250095,9296060.8151233,13567237.645708
"PE","PE 52:0 +1O",1771378.21778115,3265419.8815645,5513592.76884484,912597.171471948,2292670.09763189,9274212.10271684,503837.560346651,5419751.56753317,1853080.96399705
"PE","PE 52:2 +1O",4359473.8829638,10230103.5727299,15018428.9228469,4296925.83802072,11797907.5797056,32921282.138065,3519359.64288704,22170630.1219945,7830132.11212327
"PG","PG 30:0 +1O",51374852.3366348,107609938.732434,44304191.261377,980587.42821851,43890947.3439181,31412740.4823168,138943.584190534,60353809.3437641,25101887.8915236
"PG","PG 32:0",17399947.4233572,58301215.6320866,68795915.7321475,29456149.2262345,42420641.4901807,50019832.2959696,15172324.5465574,70104398.8596436,31187848.5623146
"PG","PG 32:0 +1O",33376454.9263236,48785367.8622122,19199473.9127908,509090.728831886,62934671.5025314,45336213.3701508,0,78201626.5439222,14162985.6872335
"PG","PG 32:0 +2O",3529300.49513469,3535894.66693957,6829558.88270998,7077594.30407464,10467915.5677602,16025238.5753511,1830185.41109067,2898369.65486132,1931984.86958856
"PG","PG 32:6 +4O",149537.248516904,777392.852327192,2450278.33355218,1143488.05373387,595222.207314885,569620.099420977,836307.715563758,482462.683476889,676110.45037509
"PG","PG 32:7 +4O",0,352696.809787706,1852420.06330053,1021716.75116756,871835.771598963,66614.8106240553,1221065.89886624,157016.915568584,0
"PG","PG 34:7 +4O",127370.471979852,1341330.58129721,3168819.6755932,2576477.06796802,680735.476081117,1054353.12615607,1768027.32416489,912973.896063375,930302.831648247
"PG","PG 36:0 +2O",7650383.38798429,10022002.3363319,22380762.9165064,33188182.7245122,22556364.9433139,1721438.28270408,12845766.9451466,4411263.22467263,5709520.51242045
"PG","PG 36:5 +3O",0,141619.226724599,37862.3102948546,21487.4823490658,29590830.4063733,9717470.72320734,0,9051184.67180497,0
"PG","PG 40:0 +2O",5388839.12984523,8457981.91189602,5679171.19519898,683432.468605053,5298956.23407236,9054323.53319109,38090.6225607744,17726013.9810339,6353961.16916059
"PG","PG 40:6 +3O",2687496.17530777,8656887.8284409,7867882.6444427,4438578.45462025,1116129.1458456,7503783.61198369,2485803.25945878,4051399.43778201,5371998.22112514
"PG","PG 42:0 +2O",6005153.56884548,10865021.5780709,5462764.88228398,1459805.32363244,2862844.32100821,10541426.2228442,380499.382519551,13646930.339822,7458386.66219781
"PG","PG 42:2 +3O",612557.406750795,1278322.47043847,1018397.75410006,760286.81932655,1149476.48851662,877251.310803055,676198.50039489,958014.990178631,1048544.26597913
"PG","PG 44:0 +2O",4152680.90842113,9466978.5460471,3718495.84850584,895884.246680886,1763860.18747416,9875044.08983457,375188.320248112,7884520.70782539,5448148.46449597
"PG","PG 44:1 +4O",0,429420.57864022,0,147689.696252179,379716082.435559,47936154.8480503,0,93793900.4466041,0
"PG","PG 48:0 +4O",6244475.67867614,16189350.7354259,16667227.9132229,17035452.1022724,12257122.1509068,7318810.34587452,5052778.12265682,15250470.6993163,7617528.31724125
"PG","PG 48:5 +4O",2842143.60120706,3374829.49893457,7984902.78517495,4928276.30434121,37788270.0373965,19070334.8407466,1936721.96654679,18539686.3215294,1715013.95875212
"PG","PG 48:7 +4O",2291059.24496075,2034452.59685188,13418536.0619196,2859939.11184565,20710040.1869416,5995170.17560775,855303.877992194,2708870.32466546,520041.562040364
"S_DGCC","S_DGCC 26:1 +4O",2750046.80079908,5130744.04519752,6471463.95211522,3957730.35718966,1057338.64428622,6569751.20573598,1481196.03285707,355707.520812466,907560.852642323
"S_DGCC","S_DGCC 28:7 +4O",2728689.49667531,8597683.77579733,10251483.1394918,110649.495890891,8523565.16603332,1894958.77163044,0,4056452.36316899,6467502.55102481
"S_DGCC","S_DGCC 30:3 +1O",1152005.96329843,19909499.4997055,3830488.62888358,2015192.86929397,4001750.48237147,2349413.81476756,4781148.55285881,2568531.17987315,726847.148355397
"S_DGCC","S_DGCC 30:5",2653948.65018444,11949746.6863052,11245671.7351347,6919840.21843065,15311119.0671169,7566721.56406613,5334318.21898193,7777081.63748394,4583567.37606671
"S_DGCC","S_DGCC 32:3",5588643.19371764,7993561.42585348,26335064.3608926,36877584.9713684,4483912.23888813,99848991.34208,26906446.8653607,465770.377194028,6507176.31366604
"S_DGCC","S_DGCC 32:6",1309724.39931805,2269922.06595677,2317442.27262081,1130879.53386529,122799231.936379,27393627.7584893,84731.8443746797,46013466.0672559,511883.85969024
"S_DGCC","S_DGCC 32:8 +3O",1758613.22536319,4089838.3744295,4210064.70835487,918265.636280935,50652.0714478089,219326.855058146,127241.133520625,625708.36792199,3991702.82769434
"S_DGCC","S_DGCC 34:4 +3O",391019.81073307,3272591.47049414,3259688.15105917,2205019.06832097,347318.425053265,6238467.96390194,1076736.16666561,2436222.27831358,1581932.28931363
"S_DGCC","S_DGCC 34:5",1511248.22730712,5311992.5540061,3614048.2196417,2947774.58137685,1350011.53287078,2225559.99275315,399049.423105869,1702915.39778642,1433988.80918164
"S_DGCC","S_DGCC 34:5 +2O",0,0,0,0,8431823.2883123,3481405.98568719,0,16300426.9396187,19147.1061700376
"S_DGCC","S_DGCC 34:6 +2O",299151.756467485,636880.066394605,694863.330869366,974536.017512998,19660303.5428676,6470928.70766975,273284.817210658,23966503.4444475,160409.09553557
"S_DGCC","S_DGCC 34:7",2725667.43943777,7156854.12166376,11016552.5062565,5126477.67156858,18809996.7528275,6740862.98350121,2250586.0987949,9460769.31938715,370808.943770261
"S_DGCC","S_DGCC 36:3 +2O",444046.65041101,75127.549130546,49565.6702559431,0,12647194.3929211,17536546.2266317,0,64320871.3022147,179728.280186418
"S_DGCC","S_DGCC 36:3 +3O",0,0,0,0,102708295.845055,5094413.79977584,0,15292431.8874284,0
"S_DGCC","S_DGCC 36:6",1249795.65463945,267668.674148709,2355622.80704378,11220533.8488455,450964.474469385,43056710.9857843,11721902.6271821,28763.5093249709,104097.520987066
"S_DGCC","S_DGCC 36:6 +4O",0,0,49589.4592139594,0,5141059.70402223,5332628.08126472,0,16271646.6197381,0
"S_DGCC","S_DGCC 36:7 +4O",552338.943259109,83753.8035028998,37075.3583863836,15171.0481236875,32637741.2434555,35073056.7304891,0,51650688.832478,32048.9067947317
"S_DGCC","S_DGCC 36:8 +1O",26150.2614937153,25418.8883125389,43897.6410300251,20854.5903432229,6773429.83552814,24475223.3080842,22443.2862691713,37148438.9892035,0
"S_DGCC","S_DGCC 36:8 +3O",193364.924353867,185010.234053871,160447.510807989,43082.8551905822,2712302.82131233,43120858.6528747,0,46691866.6095762,141192.342920511
"S_DGCC","S_DGCC 36:8 +4O",423440.813451471,141551.66758709,13022.3459221843,0,1123380.40162777,27931930.3103332,0,28034285.3555827,0
"S_DGCC","S_DGCC 38:4",1967747.67748534,7034750.98146102,5490598.36437121,6443133.91451206,5372202.03053308,6587445.87640655,2142820.10567957,6754324.07169307,4919950.55273858
"S_DGCC","S_DGCC 38:5 +1O",2481138.08740378,2946542.18511686,4883437.39609994,19352441.8671365,1491040.04786534,1221955.93344992,16400609.1508968,2403377.84314928,2553750.33404046
"S_DGCC","S_DGCC 38:8",472642.906725725,895010.114649093,4430769.37232469,6044092.46357324,5236395.82490041,851427.301615937,5234095.10837476,1546194.83767937,523089.891301526
"S_DGCC","S_DGCC 40:0 +1O",2245423.36504581,1945533.9839064,18067463.9583873,21659651.224385,4145959.75916244,13236413.570974,11059264.7059872,12749653.623764,6917244.80480598
"S_DGCC","S_DGCC 40:10 +4O",422140.811810081,1669345.77251899,3947810.18413906,1378490.37718357,1368514.92533857,1403970.8814725,561255.699017838,1110020.88753616,1247197.85524436
"S_DGCC","S_DGCC 40:4 +1O",2534850.47851919,8719824.7637777,7541402.79663901,6958629.38588708,6222544.85303417,8641039.63242547,2422090.93854071,8125595.08269464,5692572.74795335
"S_DGCC","S_DGCC 40:5 +2O",1197482.93095212,19166372.7506174,15414155.2540926,549602.677599367,2804473.92192113,3698823.56532698,0,6274173.34429818,11322928.5523315
"S_DGCC","S_DGCC 40:7",1846113.09918086,5244700.59677339,4910522.38182103,4942502.04635492,4512506.36949187,3954400.6374575,2026818.87561915,2340286.97333332,2901417.8086716
"S_DGCC","S_DGCC 40:8 +4O",4551678.36742725,18498243.1916244,20916369.6079407,221611.887773364,5604623.25779647,6226619.31551718,76247.0790636457,14329305.7331608,12353975.1847111
"S_DGCC","S_DGCC 42:0 +4O",14826451.9968743,29133322.4626703,39267384.5263065,6617811.3067686,36741671.2369833,89984074.7529355,1389164.9380324,80456876.4072001,27938420.5646376
"S_DGCC","S_DGCC 42:1 +1O",780585.226160084,2715145.32390182,6584784.07042478,6982653.09180582,2464669.60316032,2606405.79044124,5989186.81646181,3681094.05075883,2988119.06967739
"S_DGCC","S_DGCC 42:4 +2O",2169809.82411814,10864318.0141056,9659215.90797872,8299422.10053969,7886160.2469113,9838888.01535629,3726709.40248935,9885754.58490321,6969028.23918577
"S_DGCC","S_DGCC 42:4 +3O",1046976.41184,3569140.72361185,3274389.29543212,2823550.36987663,2580974.19647455,3970263.87240949,1058277.5910667,4170608.69788704,3267512.45759294
"S_DGCC","S_DGCC 42:7 +4O",685712.488701479,10013515.248612,18895833.3090366,642421.296477703,5386117.56902316,5626650.09520865,644469.449331795,4502885.1675984,4504362.75609109
